PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,Meta description,Meta description patch,Meta description patch status,Meta description length,No. of meta descriptions,Is indexable page
21,https://createmy-qr.com/ar/app-store-mwld-rmz-lstjb-lsryaa-mjny,"متجر التطبيقات QR Code Generator - مجاني ومخصص | CreateMy-QR
متجر التطبيقات - مولد رمز الاستجابة السريعة مجاني - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"قم بتحويل بيانات متجر التطبيقات الخاصة بك إلى رمز QR مخصص مباشرةً في متصفحك. تمت معالجتها بنسبة 100% دون الاتصال بالإنترنت لتوفير الخصوصية المطلقة. مجاني، بلا حدود، وآمن للغاية.
قم بتحويل بيانات متجر التطبيقات الخاصة بك إلى رمز QR مخصص مباشرةً في متصفحك. تمت معالجتها بنسبة 100% دون الاتصال بالإنترنت لتوفير الخصوصية المطلقة. مجاني، بلا حدود، وآمن للغاية.",,,"177
177",2,true
21,https://createmy-qr.com/bn/discord-phri-anlaain-kiuaar-kodd-jenaarettr,"বিরোধ QR কোড জেনারেটর - বিনামূল্যে এবং কাস্টম | CreateMy-QR
বিরোধ - ফ্রি অনলাইন কিউআর কোড জেনারেটর - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"আপনার ব্রাউজারে সরাসরি একটি কাস্টম QR কোডে আপনার বিরোধ ডেটা রূপান্তর করুন। সম্পূর্ণ গোপনীয়তার জন্য 100% অফলাইনে প্রক্রিয়া করা হয়েছে। বিনামূল্যে, কোন সীমা নেই, এবং অত্যন্ত নিরাপদ।
আপনার ব্রাউজারে সরাসরি একটি কাস্টম QR কোডে আপনার বিরোধ ডেটা রূপান্তর করুন। সম্পূর্ণ গোপনীয়তার জন্য 100% অফলাইনে প্রক্রিয়া করা হয়েছে। বিনামূল্যে, কোন সীমা নেই, এবং অত্যন্ত নিরাপদ।",,,"181
181",2,true
21,https://createmy-qr.com/ar/email-mwld-rmz-lstjb-lsryaa-mjny,"البريد الإلكتروني QR Code Generator - مجاني ومخصص | CreateMy-QR
البريد الإلكتروني - مولد رمز الاستجابة السريعة مجاني - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"قم بتحويل بيانات البريد الإلكتروني الخاصة بك إلى رمز QR مخصص مباشرةً في متصفحك. تمت معالجتها بنسبة 100% دون الاتصال بالإنترنت لتوفير الخصوصية المطلقة. مجاني، بلا حدود، وآمن للغاية.
قم بتحويل بيانات البريد الإلكتروني الخاصة بك إلى رمز QR مخصص مباشرةً في متصفحك. تمت معالجتها بنسبة 100% دون الاتصال بالإنترنت لتوفير الخصوصية المطلقة. مجاني، بلا حدود، وآمن للغاية.",,,"180
180",2,true
21,https://createmy-qr.com/de/ereignis-kostenloser-qr-code-generator-online,"Ereignis QR-Code-Generator – kostenlos und benutzerdefiniert | CreateMy-QR
Ereignis - Kostenloser QR-Code Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Wandeln Sie Ihre Ereignis-Daten direkt in Ihrem Browser in einen benutzerdefinierten QR-Code um. 100 % offline verarbeitet für absolute Privatsphäre. Kostenlos, ohne Grenzen und äußerst sicher.
Wandeln Sie Ihre Ereignis-Daten direkt in Ihrem Browser in einen benutzerdefinierten QR-Code um. 100 % offline verarbeitet für absolute Privatsphäre. Kostenlos, ohne Grenzen und äußerst sicher.",,,"193
193",2,true
21,https://createmy-qr.com/fi/teksti-ilmainen-qr-koodigeneraattori-netissa,"Teksti QR-koodigeneraattori - ilmainen ja räätälöity | CreateMy-QR
Teksti - Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Muunna Teksti-tietosi mukautetuksi QR-koodiksi suoraan selaimessasi. 100 % käsitelty offline-tilassa täydellisen yksityisyyden takaamiseksi. Ilmainen, ei rajoituksia ja erittäin turvallinen.
Muunna Teksti-tietosi mukautetuksi QR-koodiksi suoraan selaimessasi. 100 % käsitelty offline-tilassa täydellisen yksityisyyden takaamiseksi. Ilmainen, ei rajoituksia ja erittäin turvallinen.",,,"190
190",2,true
21,https://createmy-qr.com/tl/telepono-libreng-online-qr-code-generator,"Telepono QR Code Generator - Libre at Custom | CreateMy-QR
Telepono - Libreng Online QR Code Generator - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"I-convert ang iyong Telepono data sa isang custom na QR code nang direkta sa iyong browser. 100% na naproseso offline para sa ganap na privacy. Libre, walang limitasyon, at lubos na secure.
I-convert ang iyong Telepono data sa isang custom na QR code nang direkta sa iyong browser. 100% na naproseso offline para sa ganap na privacy. Libre, walang limitasyon, at lubos na secure.",,,"189
189",2,true
21,https://createmy-qr.com/pl/telegram-darmowy-generator-kodow-qr-online,"Generator kodów QR Telegram — bezpłatny i niestandardowy | CreateMy-QR
Telegram - Darmowy Generator Kodów QR Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Konwertuj dane Telegram na niestandardowy kod QR bezpośrednio w przeglądarce. 100% przetwarzane w trybie offline, aby zapewnić całkowitą prywatność. Bezpłatnie, bez ograniczeń i bardzo bezpiecznie.
Konwertuj dane Telegram na niestandardowy kod QR bezpośrednio w przeglądarce. 100% przetwarzane w trybie offline, aby zapewnić całkowitą prywatność. Bezpłatnie, bez ograniczeń i bardzo bezpiecznie.",,,"197
197",2,true
21,https://createmy-qr.com/vi/,"CreateMy-QR | Tất cả QR & Mã vạch Công cụ ở một nơi
CreateMy-QR | Tất cả QR & Mã vạch Công cụ ở một nơi
home - Tạo Mã QR Miễn Phí Trực Tuyến - CreateMy-QR",text/html; charset=utf-8,false,200,0,1,"Chuyển đổi dữ liệu home của bạn thành mã QR tùy chỉnh trực tiếp trong trình duyệt của bạn. 100% được xử lý ngoại tuyến để đảm bảo quyền riêng tư tuyệt đối. Miễn phí, không giới hạn và có tính bảo mật cao.
Tạo 37 loại mã QR và mã vạch miễn phí. Không đăng ký. Tải xuống ngay lập tức. 100% phía khách hàng, tuân thủ ISO/IEC 18004, có sẵn bằng 30 ngôn ngữ.
Tạo 37 loại mã QR và mã vạch miễn phí. Không đăng ký. Tải xuống ngay lập tức. 100% phía khách hàng, tuân thủ ISO/IEC 18004, có sẵn bằng 30 ngôn ngữ.",,,"204
148
148",3,true
21,https://createmy-qr.com/hi/,"CreateMy-QR | सभी क्यूआर और बारकोड एक ही स्थान पर उपकरण
CreateMy-QR | सभी क्यूआर और बारकोड एक ही स्थान पर उपकरण
home - मुफ़्त ऑनलाइन क्यूआर कोड जनरेटर - CreateMy-QR",text/html; charset=utf-8,false,200,0,1,"अपने home डेटा को सीधे अपने ब्राउज़र में एक कस्टम क्यूआर कोड में बदलें। पूर्ण गोपनीयता के लिए 100% ऑफ़लाइन संसाधित। निःशुल्क, कोई सीमा नहीं, और अत्यधिक सुरक्षित।
37 प्रकार के क्यूआर कोड और बारकोड मुफ़्त में जेनरेट करें। कोई साइनअप नहीं. तुरंत डाउनलोड करें. 100% क्लाइंट-साइड, आईएसओ/आईईसी 18004-अनुपालक, 30 भाषाओं में उपलब्ध है।
37 प्रकार के क्यूआर कोड और बारकोड मुफ़्त में जेनरेट करें। कोई साइनअप नहीं. तुरंत डाउनलोड करें. 100% क्लाइंट-साइड, आईएसओ/आईईसी 18004-अनुपालक, 30 भाषाओं में उपलब्ध है।",,,"161
165
165",3,true
21,https://createmy-qr.com/fi/venmo-ilmainen-qr-koodigeneraattori-netissa,"Venmo QR-koodigeneraattori - ilmainen ja räätälöity | CreateMy-QR
Venmo - Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Muunna Venmo-tietosi mukautetuksi QR-koodiksi suoraan selaimessasi. 100 % käsitelty offline-tilassa täydellisen yksityisyyden takaamiseksi. Ilmainen, ei rajoituksia ja erittäin turvallinen.
Muunna Venmo-tietosi mukautetuksi QR-koodiksi suoraan selaimessasi. 100 % käsitelty offline-tilassa täydellisen yksityisyyden takaamiseksi. Ilmainen, ei rajoituksia ja erittäin turvallinen.",,,"189
189",2,true
21,https://createmy-qr.com/hu/foglalas-ingyenes-online-qr-kod-generator,"Foglalás QR-kód generátor - ingyenes és egyedi | CreateMy-QR
Foglalás - Ingyenes Online QR-kód Generátor - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Alakítsa át Foglalás adatait egyéni QR-kóddá közvetlenül a böngészőjében. 100%-ban offline feldolgozva az abszolút adatvédelem érdekében. Ingyenes, korlátok nélkül és rendkívül biztonságos.
Alakítsa át Foglalás adatait egyéni QR-kóddá közvetlenül a böngészőjében. 100%-ban offline feldolgozva az abszolút adatvédelem érdekében. Ingyenes, korlátok nélkül és rendkívül biztonságos.",,,"189
189",2,true
21,https://createmy-qr.com/hi/vcard-muph-t-onnlaain-kyuuaar-kodd-jnrettr,"vCard QR कोड जेनरेटर - मुफ़्त और कस्टम | CreateMy-QR
vCard - मुफ़्त ऑनलाइन क्यूआर कोड जनरेटर - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"अपने vCard डेटा को सीधे अपने ब्राउज़र में एक कस्टम क्यूआर कोड में बदलें। पूर्ण गोपनीयता के लिए 100% ऑफ़लाइन संसाधित। निःशुल्क, कोई सीमा नहीं, और अत्यधिक सुरक्षित।
अपने vCard डेटा को सीधे अपने ब्राउज़र में एक कस्टम क्यूआर कोड में बदलें। पूर्ण गोपनीयता के लिए 100% ऑफ़लाइन संसाधित। निःशुल्क, कोई सीमा नहीं, और अत्यधिक सुरक्षित।",,,"162
162",2,true
21,https://createmy-qr.com/hi/piiddiieph-muph-t-onnlaain-kyuuaar-kodd-jnrettr,"पीडीएफ QR कोड जेनरेटर - मुफ़्त और कस्टम | CreateMy-QR
पीडीएफ - मुफ़्त ऑनलाइन क्यूआर कोड जनरेटर - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"अपने पीडीएफ डेटा को सीधे अपने ब्राउज़र में एक कस्टम क्यूआर कोड में बदलें। पूर्ण गोपनीयता के लिए 100% ऑफ़लाइन संसाधित। निःशुल्क, कोई सीमा नहीं, और अत्यधिक सुरक्षित।
अपने पीडीएफ डेटा को सीधे अपने ब्राउज़र में एक कस्टम क्यूआर कोड में बदलें। पूर्ण गोपनीयता के लिए 100% ऑफ़लाइन संसाधित। निःशुल्क, कोई सीमा नहीं, और अत्यधिक सुरक्षित।",,,"163
163",2,true
21,https://createmy-qr.com/it/lettore-di-codici-a-barre-generatore-di-codici-qr-gratis-online,"Scanner di codici a barre online gratuito: scansiona UPC e EAN
Generatore di codici QR Lettore di codici a barre - Gratuito e personalizzato | CreateMy-QR
Lettore di codici a barre - Generatore di Codici QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Converti i tuoi dati Lettore di codici a barre in un codice QR personalizzato direttamente nel tuo browser. Elaborato offline al 100% per una privacy assoluta. Gratuito, senza limiti e altamente sicuro.
Converti i tuoi dati Lettore di codici a barre in un codice QR personalizzato direttamente nel tuo browser. Elaborato offline al 100% per una privacy assoluta. Gratuito, senza limiti e altamente sicuro.
Scansiona i codici a barre online gratuitamente utilizzando la fotocamera del tuo dispositivo o carica un'immagine.Supporta UPC, EAN, Codice 128 e altro.100% privato e sicuro.",,,"202
202
175",3,true
21,https://createmy-qr.com/bn/whatsapp-phri-anlaain-kiuaar-kodd-jenaarettr,"হোয়াটসঅ্যাপ QR কোড জেনারেটর - বিনামূল্যে এবং কাস্টম | CreateMy-QR
হোয়াটসঅ্যাপ - ফ্রি অনলাইন কিউআর কোড জেনারেটর - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"আপনার ব্রাউজারে সরাসরি একটি কাস্টম QR কোডে আপনার হোয়াটসঅ্যাপ ডেটা রূপান্তর করুন। সম্পূর্ণ গোপনীয়তার জন্য 100% অফলাইনে প্রক্রিয়া করা হয়েছে। বিনামূল্যে, কোন সীমা নেই, এবং অত্যন্ত নিরাপদ।
আপনার ব্রাউজারে সরাসরি একটি কাস্টম QR কোডে আপনার হোয়াটসঅ্যাপ ডেটা রূপান্তর করুন। সম্পূর্ণ গোপনীয়তার জন্য 100% অফলাইনে প্রক্রিয়া করা হয়েছে। বিনামূল্যে, কোন সীমা নেই, এবং অত্যন্ত নিরাপদ।",,,"188
188",2,true
21,https://createmy-qr.com/da/gratis-qr-kode-generator-online-2,"Gratis QR-kodescanner online - Scan QR øjeblikkeligt
types.scanqr QR Code Generator - Gratis og brugerdefineret | CreateMy-QR
scanqr - Gratis QR Kode Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Konverter dine scanqr-data til en tilpasset QR-kode direkte i din browser. 100 % behandlet offline for absolut privatliv. Gratis, ingen grænser og meget sikker.
Konverter dine types.scanqr-data til en tilpasset QR-kode direkte i din browser. 100 % behandlet offline for absolut privatliv. Gratis, ingen grænser og meget sikker.
Scan QR-koder med det samme ved hjælp af dit kamera eller ved at uploade et billede. 100 % sikker, privat og klient-side behandling.",,,"160
166
132",3,true
21,https://createmy-qr.com/pt/politica-de-privacidade,"Gerador de Código QR Grátis Online - CreateMy-QR (No Signup) | Política de Privacidade
Gerador de código QR types.privacy - gratuito e personalizado | CreateMy-QR
Política de Privacidade | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Learn more about CreateMy-QR privacy policy.
Converta seus dados do types.privacy em um código QR personalizado diretamente no seu navegador. 100% processado offline para privacidade absoluta. Gratuito, sem limites e altamente seguro.",,,"44
189",2,true
21,https://createmy-qr.com/no/vcard-gratis-qr-kode-generator-online,"vCard QR Code Generator - Gratis og tilpasset | CreateMy-QR
vCard - Gratis QR-kode Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Konverter vCard-dataene dine til en tilpasset QR-kode direkte i nettleseren din. 100 % behandlet offline for absolutt personvern. Gratis, ingen grenser og svært sikker.
Konverter vCard-dataene dine til en tilpasset QR-kode direkte i nettleseren din. 100 % behandlet offline for absolutt personvern. Gratis, ingen grenser og svært sikker.",,,"168
168",2,true
21,https://createmy-qr.com/tl/tiktok-libreng-online-qr-code-generator,"TikTok QR Code Generator - Libre at Custom | CreateMy-QR
TikTok - Libreng Online QR Code Generator - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"I-convert ang iyong TikTok data sa isang custom na QR code nang direkta sa iyong browser. 100% na naproseso offline para sa ganap na privacy. Libre, walang limitasyon, at lubos na secure.
I-convert ang iyong TikTok data sa isang custom na QR code nang direkta sa iyong browser. 100% na naproseso offline para sa ganap na privacy. Libre, walang limitasyon, at lubos na secure.",,,"187
187",2,true
21,https://createmy-qr.com/tr/100-ucretsiz-fiyatlandirma,"Ücretsiz Çevrimiçi QR Kod Oluşturucu - CreateMy-QR (No Signup) | %100 Ücretsiz Fiyatlandırma
types.pricing QR Kod Oluşturucu - Ücretsiz ve Özel | CreateMy-QR
%100 Ücretsiz Fiyatlandırma | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Learn more about CreateMy-QR 100% free pricing.
types.pricing verilerinizi doğrudan tarayıcınızda özel bir QR koduna dönüştürün. Mutlak gizlilik için %100 çevrimdışı işlenir. Ücretsiz, sınırsız ve son derece güvenli.",,,"47
168",2,true
21,https://createmy-qr.com/de/kostenloser-qr-code-generator-online-2,"Kostenloser QR-Code-Scanner online – QR sofort scannen
types.scanqr QR-Code-Generator – kostenlos und benutzerdefiniert | CreateMy-QR
scanqr - Kostenloser QR-Code Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Wandeln Sie Ihre scanqr-Daten direkt in Ihrem Browser in einen benutzerdefinierten QR-Code um. 100 % offline verarbeitet für absolute Privatsphäre. Kostenlos, ohne Grenzen und äußerst sicher.
Wandeln Sie Ihre types.scanqr-Daten direkt in Ihrem Browser in einen benutzerdefinierten QR-Code um. 100 % offline verarbeitet für absolute Privatsphäre. Kostenlos, ohne Grenzen und äußerst sicher.
Scannen Sie QR-Codes sofort mit Ihrer Kamera oder indem Sie ein Bild hochladen. 100 % sichere, private und clientseitige Verarbeitung.",,,"191
197
134",3,true
